2017-01-04T15:43:59.740Z	36.9153	140.9107	54.74	5.3
2017-01-04T15:38:20.566Z	51.8007	-177.1611	12.5	1.7
2017-01-04T15:14:32.740Z	29.8052	102.2869	10	4.7
2017-01-04T15:12:34.163Z	62.9968	-149.8936	71.5	1.6
2017-01-04T15:02:59.952Z	62.3438	-149.1306	0	1.1
2017-01-04T14:51:19.561Z	38.358	-118.9025	9.4	1
2017-01-04T14:45:11.470Z	36.0323334	-120.5930023	7.17	1.42
2017-01-04T14:43:29.276Z	38.3959	-118.8825	9.7	1.6
2017-01-04T14:42:18.600Z	38.8213348	-122.8081665	2.53	1.35
2017-01-04T14:34:12.175Z	60.8785	-147.1737	12.7	2.3
2017-01-04T14:31:19.120Z	-19.19	175.9184	10	5.1
2017-01-04T14:28:07.430Z	22.9502	94.6704	121.9	4.6
2017-01-04T14:15:24.137Z	60.1042	-153.4385	161.7	4.3
2017-01-04T14:12:52.310Z	30.5113	83.7373	10	4.8
2017-01-04T14:02:12.796Z	38.3589	-118.9005	7.9	1.4
2017-01-04T13:59:01.200Z	63.5646	-147.4071	0.7	2.4
2017-01-04T13:58:57.780Z	38.831665	-122.8513336	2.27	1.44
2017-01-04T13:53:31.220Z	34.4735	-117.9558333	8.28	1.11
2017-01-04T13:52:05.010Z	34.5806667	-118.0293333	8.59	0.91
2017-01-04T13:47:41.365Z	38.3868	-118.888	12.5	1.9
2017-01-04T13:31:28.174Z	62.5999	-149.5754	69	1
2017-01-04T13:30:12.500Z	37.581	-118.8515	2.38	0.01
2017-01-04T13:24:04.760Z	-30.2729	-71.5795	47.48	4.9
2017-01-04T13:14:19.940Z	37.5333333	-114.1785	5.25	1.25
2017-01-04T13:08:24.690Z	59.9295	-153.3969	129.2	2.5
2017-01-04T12:44:11.719Z	60.387	-150.2265	42.6	1.4
2017-01-04T12:39:55.520Z	33.322	-116.9223333	18.27	1.67
2017-01-04T12:18:21.270Z	35.9616661	-120.3966675	6.04	1.63
